Country,Gender,Age,Time,Start Time
GER,W,30,224.35,23.283333333333335
POR,W,35,224.36666666666667,21.833333333333332
FRA,W,35,224.36666666666667,45.516666666666666
GER,W,35,224.36666666666667,21.916666666666668
GER,W,35,224.36666666666667,49.016666666666666
GER,W,45,224.4,20.466666666666665
ISL,W,35,224.43333333333334,23.0
GER,W,35,224.45,28.0
SUI,W,35,224.45,21.583333333333332
ESP,W,30,224.5,21.783333333333335
NOR,W,50,224.55,22.7
GBR,W,35,224.55,52.71666666666667
CAN,W,30,224.55,20.983333333333334
RSA,W,35,224.58333333333334,21.716666666666665
ITA,W,35,224.58333333333334,30.016666666666666
GBR,W,35,224.58333333333334,25.15
FRA,W,45,224.63333333333333,21.3
GER,W,30,224.63333333333333,21.366666666666667
GER,W,35,224.65,21.766666666666666
DEN,W,45,224.65,25.016666666666666
GER,W,30,224.65,21.75
DEN,W,35,224.66666666666666,3.6333333333333333
GER,W,35,224.66666666666666,29.483333333333334
USA,W,35,224.66666666666666,23.433333333333334
GER,W,45,224.68333333333334,26.466666666666665
SUI,W,50,224.7,22.0
SUI,W,35,224.7,28.766666666666666
GER,W,30,224.71666666666667,28.033333333333335
DEN,W,35,224.71666666666667,5.216666666666667
SUI,W,30,224.73333333333332,21.433333333333334
GER,W,50,224.75,6.483333333333333
USA,W,50,224.76666666666668,29.2
SUI,W,35,224.83333333333334,24.333333333333332
GER,W,50,224.83333333333334,22.25
USA,W,35,224.86666666666667,24.133333333333333
GER,W,50,224.88333333333333,23.833333333333332
USA,W,35,224.9,21.683333333333334
CAN,W,35,224.9,52.68333333333333
IRL,W,40,224.9,28.033333333333335
GER,W,35,224.93333333333334,21.416666666666668
SUI,W,40,224.95,21.55
GER,W,30,224.95,24.5
JPN,W,50,224.95,24.25
GBR,W,45,224.98333333333332,24.066666666666666
GER,W,35,224.98333333333332,2.8666666666666667
GER,W,35,225.0,23.333333333333332
POL,W,35,225.03333333333333,29.233333333333334
UKR,W,35,225.03333333333333,47.833333333333336
GBR,W,45,225.05,45.583333333333336
CAN,W,35,225.06666666666666,24.683333333333334
ITA,W,55,225.1,24.833333333333332
GER,W,45,225.1,20.216666666666665
USA,W,45,225.11666666666667,4.266666666666667
GER,W,35,225.13333333333333,23.616666666666667
FRA,W,50,225.15,22.1
GER,W,30,225.15,21.016666666666666
GER,W,35,225.15,45.18333333333333
GER,W,30,225.16666666666666,45.333333333333336
DEN,W,40,225.16666666666666,5.433333333333334
FRA,W,50,225.18333333333334,20.966666666666665
GER,W,35,225.2,25.083333333333332
DEN,W,40,225.21666666666667,20.7
DEN,W,30,225.21666666666667,21.0
GBR,W,45,225.25,29.983333333333334
GER,W,30,225.26666666666668,23.15
FRA,W,35,225.26666666666668,52.416666666666664
GER,W,40,225.28333333333333,26.716666666666665
GER,W,35,225.28333333333333,45.13333333333333
GER,W,35,225.28333333333333,4.316666666666666
GBR,W,45,225.28333333333333,20.95
MEX,W,40,225.28333333333333,4.683333333333334
ESP,W,35,225.3,27.45
HKG,W,50,225.3,22.233333333333334
GER,W,35,225.31666666666666,21.016666666666666
HKG,W,35,225.33333333333334,3.783333333333333
GRE,W,30,225.38333333333333,28.45
GER,W,35,225.4,5.233333333333333
GER,W,40,225.4,54.95
CRC,W,40,225.41666666666666,20.55
GER,W,50,225.43333333333334,3.3666666666666667
USA,W,30,225.45,1.75
GER,W,30,225.46666666666667,21.516666666666666
AUS,W,30,225.46666666666667,27.583333333333332
GER,W,45,225.48333333333332,21.083333333333332
GER,W,35,225.48333333333332,45.45
GER,W,45,225.5,4.616666666666666
IRL,W,30,225.51666666666668,4.033333333333333
GER,W,45,225.53333333333333,5.466666666666667
USA,W,30,225.55,24.9
CRC,W,35,225.55,23.3
NED,W,30,225.56666666666666,23.516666666666666
GER,W,50,225.58333333333334,24.466666666666665
ISR,W,40,225.6,27.35
USA,W,30,225.61666666666667,5.216666666666667
NOR,W,35,225.65,45.483333333333334
CAN,W,40,225.71666666666667,27.833333333333332
GER,W,50,225.71666666666667,23.533333333333335
FRA,W,55,225.75,26.166666666666668
CHI,W,40,225.75,21.766666666666666
GER,W,35,225.76666666666668,29.333333333333332
GER,W,30,225.76666666666668,6.1
FRA,W,45,225.76666666666668,21.25
MEX,W,30,225.76666666666668,54.21666666666667
MEX,W,30,225.78333333333333,1.15
GER,W,35,225.8,22.733333333333334
SWE,W,40,225.8,22.45
GER,W,50,225.8,3.9833333333333334
CHN,W,30,225.81666666666666,24.966666666666665
GER,W,35,225.81666666666666,23.733333333333334
GER,W,40,225.83333333333334,20.783333333333335
DEN,W,40,225.85,22.566666666666666
GER,W,35,225.85,22.983333333333334
ARG,W,35,225.85,24.383333333333333
CAN,W,35,225.85,4.7
JPN,W,50,225.85,23.733333333333334
POL,W,40,225.88333333333333,26.466666666666665
NOR,W,40,225.9,22.533333333333335
ESP,W,30,225.9,3.9166666666666665
FRA,W,45,225.91666666666666,21.883333333333333
USA,W,35,225.91666666666666,28.083333333333332
DEN,W,40,225.93333333333334,21.483333333333334
SUI,W,45,225.96666666666667,45.35
FRA,W,35,225.98333333333332,28.966666666666665
FRA,W,30,225.98333333333332,23.033333333333335
NOR,W,40,226.01666666666668,45.733333333333334
GBR,W,40,226.01666666666668,23.833333333333332
USA,W,30,226.03333333333333,4.45
GER,W,30,226.03333333333333,45.18333333333333
GER,W,40,226.06666666666666,50.7
USA,W,30,226.1,48.766666666666666
GER,W,35,226.1,46.13333333333333
GER,W,45,226.1,21.933333333333334
BRA,W,40,226.1,25.95
GER,W,50,226.11666666666667,26.333333333333332
GER,W,50,226.13333333333333,27.15
COL,W,40,226.13333333333333,53.18333333333333
GER,W,35,226.13333333333333,6.366666666666666
AUT,W,35,226.13333333333333,21.65
FRA,W,40,226.16666666666666,22.45
EST,W,35,226.25,23.1
COL,W,30,226.25,50.78333333333333
RUS,W,30,226.26666666666668,23.533333333333335
CHN,W,45,226.28333333333333,46.266666666666666
FRA,W,35,226.3,45.2
MEX,W,40,226.33333333333334,45.266666666666666
GER,W,45,226.35,45.21666666666667
GER,W,35,226.36666666666667,29.166666666666668
GER,W,35,226.4,28.466666666666665
COL,W,40,226.43333333333334,51.35
ITA,W,35,226.45,22.116666666666667
SLO,W,45,226.5,24.566666666666666
GER,W,35,226.5,26.816666666666666
CHN,W,35,226.51666666666668,29.716666666666665
IRL,W,30,226.53333333333333,45.18333333333333
CHN,W,35,226.55,20.9
GBR,W,50,226.55,6.15
MEX,W,40,226.56666666666666,4.683333333333334
COL,W,45,226.58333333333334,52.416666666666664
AUT,W,35,226.6,45.56666666666667
RUS,W,35,226.6,2.966666666666667
USA,W,35,226.61666666666667,29.816666666666666
GER,W,35,226.66666666666666,46.53333333333333
MEX,W,30,226.73333333333332,25.066666666666666
GER,W,30,226.73333333333332,5.666666666666667
USA,W,45,226.73333333333332,21.1
GER,W,40,226.73333333333332,22.683333333333334
NED,W,35,226.73333333333332,20.516666666666666
GER,W,35,226.75,50.35
RSA,W,45,226.78333333333333,22.783333333333335
GER,W,40,226.78333333333333,20.833333333333332
HUN,W,35,226.78333333333333,22.416666666666668
GER,W,35,226.8,29.166666666666668
EST,W,45,226.8,20.1
GER,W,30,226.8,24.666666666666668
NOR,W,50,226.8,4.4
CAN,W,45,226.81666666666666,21.033333333333335
FRA,W,55,226.83333333333334,4.833333333333333
CAN,W,50,226.86666666666667,23.783333333333335
SWE,W,35,226.86666666666667,5.383333333333334
GER,W,35,226.86666666666667,22.633333333333333
GER,W,35,226.88333333333333,46.083333333333336
MEX,W,30,226.9,23.183333333333334
GBR,W,30,226.9,23.183333333333334
GBR,W,35,226.91666666666666,21.533333333333335
ARG,W,35,226.95,2.3833333333333333
KAZ,W,35,226.98333333333332,23.333333333333332
GER,W,40,226.98333333333332,28.983333333333334
GBR,W,40,226.98333333333332,25.166666666666668
MEX,W,35,227.0,25.8
GBR,W,35,227.03333333333333,27.833333333333332
USA,W,35,227.05,23.95
BRA,W,35,227.06666666666666,52.5
GER,W,35,227.06666666666666,51.65
GER,W,35,227.08333333333334,25.216666666666665
AUT,W,35,227.08333333333334,25.216666666666665
FRA,W,35,227.08333333333334,45.483333333333334
JPN,W,35,227.1,21.866666666666667
GER,W,40,227.1,29.5
GER,W,45,227.11666666666667,22.45
SWE,W,50,227.11666666666667,22.95
GER,W,35,227.13333333333333,25.916666666666668
GER,W,30,227.13333333333333,5.6
GBR,W,30,227.13333333333333,26.866666666666667
FRA,W,30,227.13333333333333,23.483333333333334
GBR,W,40,227.16666666666666,25.283333333333335
GER,W,35,227.16666666666666,20.3
ITA,W,45,227.18333333333334,22.783333333333335
ESP,W,30,227.2,5.583333333333333
CAN,W,30,227.2,26.016666666666666
USA,W,45,227.2,22.566666666666666
CAN,W,55,227.21666666666667,25.8
GER,W,40,227.25,23.55
FIN,W,40,227.25,5.616666666666666
FIN,W,40,227.26666666666668,49.983333333333334
MEX,W,35,227.28333333333333,0.38333333333333336
GER,W,30,227.35,20.966666666666665
MEX,W,40,227.35,4.45
CRC,W,40,227.35,24.983333333333334
MEX,W,30,227.35,2.6166666666666667
GER,W,35,227.35,29.366666666666667
ITA,W,45,227.36666666666667,20.383333333333333
MEX,W,35,227.38333333333333,24.25
RUS,W,35,227.38333333333333,25.433333333333334
FRA,W,50,227.4,25.6
USA,W,35,227.41666666666666,20.7
FRA,W,55,227.45,53.18333333333333
CAN,W,55,227.45,24.066666666666666
GER,W,35,227.46666666666667,49.93333333333333
GBR,W,35,227.48333333333332,28.3
GER,W,35,227.48333333333332,2.9833333333333334
DEN,W,35,227.5,22.85
GER,W,35,227.5,56.083333333333336
CAN,W,40,227.51666666666668,23.95
GBR,W,40,227.51666666666668,24.016666666666666
GER,W,55,227.51666666666668,20.05
GER,W,40,227.56666666666666,21.683333333333334
GER,W,35,227.58333333333334,28.15
NED,W,55,227.58333333333334,1.7333333333333334
USA,W,50,227.6,4.533333333333333
AUT,W,35,227.63333333333333,25.216666666666665
USA,W,40,227.7,3.15
GER,W,40,227.71666666666667,24.5
GBR,W,30,227.71666666666667,21.333333333333332
DEN,W,35,227.76666666666668,22.966666666666665
GER,W,45,227.8,45.333333333333336
FRA,W,35,227.81666666666666,20.083333333333332
GBR,W,30,227.81666666666666,23.683333333333334
BRA,W,35,227.83333333333334,25.266666666666666
NED,W,45,227.83333333333334,2.8833333333333333
CAN,W,30,227.88333333333333,25.016666666666666
GER,W,50,227.91666666666666,24.033333333333335
GER,W,50,227.91666666666666,22.566666666666666
GBR,W,45,227.95,24.55
CRC,W,30,227.96666666666667,2.3833333333333333
GBR,W,30,227.98333333333332,22.933333333333334
HKG,W,40,227.98333333333332,23.566666666666666
FRA,W,50,228.0,2.283333333333333
NED,W,40,228.03333333333333,30.25
GBR,W,35,228.06666666666666,30.0
GER,W,30,228.06666666666666,27.95
GER,W,35,228.06666666666666,27.766666666666666
MEX,W,35,228.08333333333334,20.05
GER,W,40,228.11666666666667,21.65
GER,W,30,228.11666666666667,22.616666666666667
NOR,W,45,228.15,25.1
GER,W,50,228.15,23.55
GER,W,35,228.15,22.816666666666666
GER,W,35,228.15,21.15
GBR,W,45,228.16666666666666,4.4
GER,W,35,228.2,27.733333333333334
GER,W,35,228.21666666666667,26.983333333333334
NOR,W,45,228.21666666666667,23.083333333333332
GBR,W,35,228.21666666666667,26.583333333333332
POL,W,40,228.21666666666667,26.6
GBR,W,45,228.23333333333332,26.566666666666666
GER,W,35,228.25,48.28333333333333
RSA,W,30,228.28333333333333,21.6
NED,W,30,228.3,22.066666666666666
GER,W,45,228.35,22.8
NED,W,35,228.35,24.25
VEN,W,35,228.36666666666667,45.45
GER,W,45,228.36666666666667,20.433333333333334
BRA,W,30,228.38333333333333,22.966666666666665
FRA,W,40,228.38333333333333,46.43333333333333
GER,W,30,228.38333333333333,22.533333333333335
GER,W,50,228.4,26.25
GER,W,35,228.4,5.3
GBR,W,50,228.41666666666666,21.483333333333334
NOR,W,35,228.45,24.816666666666666
ITA,W,30,228.45,22.466666666666665
USA,W,40,228.45,23.266666666666666
GER,W,45,228.45,22.9
GER,W,40,228.46666666666667,25.833333333333332
CHN,W,50,228.48333333333332,25.466666666666665
IRL,W,45,228.5,21.316666666666666
NED,W,35,228.51666666666668,28.033333333333335
AUS,W,55,228.53333333333333,23.266666666666666
AUS,W,55,228.55,23.583333333333332
GER,W,45,228.56666666666666,22.483333333333334
GBR,W,35,228.6,30.45
ISL,W,40,228.6,3.433333333333333
NED,W,55,228.6,25.566666666666666
FRA,W,45,228.6,20.233333333333334
GER,W,45,228.63333333333333,22.716666666666665
GUA,W,35,228.65,28.783333333333335
SWE,W,30,228.68333333333334,21.25
GBR,W,40,228.68333333333334,3.8666666666666667
GER,W,35,228.68333333333334,51.833333333333336
FRA,W,40,228.75,2.6
GER,W,45,228.75,25.366666666666667
GBR,W,35,228.75,25.383333333333333
MEX,W,35,228.76666666666668,2.05
GER,W,30,228.78333333333333,45.416666666666664
GER,W,40,228.8,6.15
GER,W,35,228.8,27.283333333333335
USA,W,40,228.8,2.1166666666666667
GER,W,35,228.81666666666666,24.55
NOR,W,40,228.81666666666666,45.85
GER,W,40,228.9,30.183333333333334
GER,W,35,228.9,23.433333333333334
GER,W,40,228.9,20.933333333333334
NZL,W,40,228.9,30.366666666666667
GER,W,50,228.91666666666666,23.966666666666665
DEN,W,55,228.93333333333334,24.166666666666668
GBR,W,35,228.96666666666667,25.233333333333334
NOR,W,45,228.98333333333332,22.683333333333334
FRA,W,30,229.0,27.016666666666666
MEX,W,40,229.0,5.6
DEN,W,30,229.01666666666668,25.433333333333334
GER,W,45,229.03333333333333,6.283333333333333
DEN,W,40,229.03333333333333,3.5833333333333335
DEN,W,40,229.13333333333333,21.45
CRO,W,45,229.16666666666666,46.1
GBR,W,30,229.16666666666666,29.566666666666666
ITA,W,45,229.21666666666667,29.116666666666667
GER,W,35,229.21666666666667,24.866666666666667
GER,W,30,229.23333333333332,26.716666666666665
GBR,W,50,229.23333333333332,5.483333333333333
BRA,W,35,229.25,24.366666666666667
CHN,W,30,229.25,45.06666666666667
ESP,W,45,229.25,47.516666666666666
KEN,W,55,229.26666666666668,27.316666666666666
USA,W,35,229.26666666666668,22.25
USA,W,55,229.3,21.25
NED,W,30,229.3,28.616666666666667
CRC,W,30,229.33333333333334,2.8833333333333333
DEN,W,45,229.35,3.95
GER,W,30,229.35,47.15
ITA,W,40,229.35,24.35
GBR,W,45,229.36666666666667,27.45
GER,W,35,229.38333333333333,20.55
GER,W,50,229.4,22.483333333333334
NED,W,50,229.43333333333334,6.083333333333333
GER,W,40,229.43333333333334,54.5
GER,W,60,229.43333333333334,21.9
USA,W,35,229.46666666666667,48.2
DEN,W,40,229.46666666666667,23.033333333333335
MDA,W,30,229.48333333333332,28.383333333333333
FRA,W,35,229.48333333333332,20.716666666666665
CHN,W,35,229.48333333333332,21.066666666666666
GER,W,45,229.48333333333332,20.1
GER,W,45,229.5,23.3
USA,W,30,229.5,4.666666666666667
NOR,W,40,229.53333333333333,22.116666666666667
AUS,W,50,229.53333333333333,22.983333333333334
SWE,W,40,229.55,6.65
AUS,W,30,229.55,22.966666666666665
NED,W,35,229.55,28.966666666666665
IRL,W,35,229.6,5.433333333333334
NED,W,35,229.63333333333333,25.1
SUI,W,35,229.66666666666666,49.25
GER,W,35,229.66666666666666,21.6
SWE,W,35,229.68333333333334,21.533333333333335
GER,W,50,229.7,22.183333333333334
GER,W,45,229.7,27.666666666666668
GER,W,35,229.71666666666667,50.93333333333333
DEN,W,60,229.71666666666667,20.933333333333334
GER,W,30,229.71666666666667,26.116666666666667
FIN,W,35,229.73333333333332,28.75
USA,W,50,229.73333333333332,29.233333333333334
RUS,W,30,229.75,47.46666666666667
NZL,W,60,229.75,22.2
GER,W,35,229.76666666666668,54.916666666666664
IRL,W,45,229.78333333333333,4.05
GER,W,40,229.78333333333333,22.35
USA,W,60,229.78333333333333,25.6
GER,W,35,229.8,22.2
GBR,W,35,229.8,46.016666666666666
AUS,W,35,229.81666666666666,28.15
HKG,W,35,229.83333333333334,23.666666666666668
BEL,W,45,229.83333333333334,22.466666666666665
GBR,W,35,229.85,29.15
SWE,W,45,229.85,25.45
GER,W,45,229.88333333333333,26.466666666666665
HKG,W,40,229.9,21.25
COL,W,45,229.9,25.333333333333332
CAN,W,45,229.93333333333334,4.95
CAN,W,60,229.93333333333334,21.516666666666666
GER,W,35,229.93333333333334,46.266666666666666
GER,W,35,229.95,22.516666666666666
DEN,W,35,229.95,26.5
POL,W,30,229.96666666666667,46.65
GER,W,45,229.98333333333332,23.833333333333332
GER,W,35,230.0,29.416666666666668
GER,W,30,230.01666666666668,45.166666666666664
GER,W,35,230.01666666666668,24.283333333333335
NED,W,40,230.01666666666668,21.383333333333333
POL,W,40,230.01666666666668,25.583333333333332
GER,W,30,230.03333333333333,24.266666666666666
GER,W,45,230.03333333333333,21.816666666666666
USA,W,45,230.05,25.616666666666667
TPE,W,35,230.05,28.866666666666667
GER,W,35,230.05,20.616666666666667
ITA,W,45,230.06666666666666,23.883333333333333
USA,W,35,230.06666666666666,24.75
GER,W,35,230.06666666666666,23.416666666666668
GBR,W,35,230.06666666666666,54.85
ESP,W,50,230.08333333333334,5.3
SLO,W,50,230.08333333333334,5.716666666666667
GER,W,35,230.11666666666667,45.13333333333333
GBR,W,35,230.11666666666667,25.866666666666667
GER,W,45,230.13333333333333,22.3
GER,W,30,230.16666666666666,3.1166666666666667
GER,W,30,230.16666666666666,24.683333333333334
USA,W,50,230.16666666666666,22.2
GER,W,35,230.2,6.616666666666666
GBR,W,35,230.21666666666667,21.916666666666668
FRA,W,35,230.21666666666667,30.333333333333332
FIN,W,40,230.23333333333332,21.366666666666667
COL,W,30,230.25,24.666666666666668
GER,W,45,230.26666666666668,5.55
CAN,W,50,230.28333333333333,5.8
AUS,W,45,230.28333333333333,20.916666666666668
GBR,W,45,230.3,21.983333333333334
GER,W,45,230.3,6.05
GER,W,35,230.31666666666666,21.0
USA,W,30,230.31666666666666,24.083333333333332
DEN,W,30,230.33333333333334,5.533333333333333
SUI,W,35,230.33333333333334,28.75
FRA,W,50,230.35,20.7
CRC,W,35,230.38333333333333,25.483333333333334
GER,W,30,230.41666666666666,3.3833333333333333
CHN,W,50,230.43333333333334,25.466666666666665
DEN,W,35,230.45,23.333333333333332
AUT,W,35,230.48333333333332,53.88333333333333
AUT,W,35,230.51666666666668,23.516666666666666
FRA,W,35,230.55,25.033333333333335
FRA,W,45,230.55,4.983333333333333
JPN,W,45,230.56666666666666,26.9
GER,W,40,230.56666666666666,23.316666666666666
DEN,W,35,230.58333333333334,22.583333333333332
RSA,W,35,230.61666666666667,20.133333333333333
GER,W,35,230.61666666666667,21.916666666666668
ESP,W,40,230.63333333333333,29.533333333333335
GER,W,35,230.65,45.56666666666667
GER,W,50,230.66666666666666,5.966666666666667
SWE,W,35,230.68333333333334,51.2
FRA,W,55,230.68333333333334,4.083333333333333
GER,W,35,230.7,50.05
GBR,W,35,230.71666666666667,20.033333333333335
GER,W,40,230.73333333333332,21.183333333333334
CHI,W,55,230.73333333333332,3.7333333333333334
SUI,W,40,230.75,29.333333333333332
GBR,W,30,230.75,30.716666666666665
NOR,W,35,230.76666666666668,45.75
GER,W,30,230.83333333333334,21.966666666666665
SUI,W,45,230.83333333333334,21.083333333333332
GBR,W,35,230.88333333333333,23.216666666666665
CRC,W,35,230.91666666666666,25.066666666666666
CAN,W,35,230.93333333333334,21.283333333333335
HKG,W,45,230.96666666666667,22.466666666666665
GBR,W,30,230.98333333333332,21.8
GER,W,30,231.0,48.93333333333333
GER,W,40,231.0,23.9
NOR,W,45,231.0,22.716666666666665
USA,W,30,231.01666666666668,25.4
GER,W,50,231.05,22.9
ESP,W,35,231.05,21.516666666666666
GER,W,40,231.06666666666666,26.983333333333334
GER,W,35,231.06666666666666,48.75
ESP,W,30,231.08333333333334,2.95
GER,W,35,231.1,45.93333333333333
SWE,W,35,231.15,22.816666666666666
DEN,W,35,231.16666666666666,30.966666666666665
FRA,W,50,231.18333333333334,22.483333333333334
GER,W,35,231.21666666666667,45.71666666666667
ITA,W,50,231.21666666666667,26.216666666666665
GBR,W,45,231.26666666666668,26.433333333333334
DEN,W,35,231.26666666666668,21.366666666666667
FRA,W,50,231.3,27.666666666666668
NOR,W,40,231.3,23.25
NED,W,35,231.3,26.216666666666665
GER,W,55,231.31666666666666,3.3833333333333333
DEN,W,45,231.33333333333334,22.266666666666666
PAN,W,40,231.33333333333334,25.683333333333334
GER,W,30,231.33333333333334,23.133333333333333
CZE,W,35,231.35,23.933333333333334
CAN,W,45,231.35,30.333333333333332
GER,W,30,231.36666666666667,22.083333333333332
GBR,W,35,231.38333333333333,20.45
GBR,W,55,231.38333333333333,21.583333333333332
GER,W,50,231.4,3.7
GER,W,35,231.43333333333334,26.25
AUS,W,30,231.45,24.216666666666665
USA,W,60,231.45,4.483333333333333
DEN,W,35,231.45,26.4
ESP,W,35,231.46666666666667,30.183333333333334
AUT,W,30,231.48333333333332,46.13333333333333
GBR,W,50,231.5,21.166666666666668
MEX,W,30,231.53333333333333,25.966666666666665
ESP,W,40,231.53333333333333,3.2
BRA,W,30,231.55,24.25
POL,W,35,231.55,26.666666666666668
GER,W,30,231.56666666666666,21.7
MEX,W,35,231.56666666666666,4.916666666666667
GBR,W,30,231.56666666666666,30.383333333333333
ESP,W,50,231.56666666666666,4.416666666666667
USA,W,40,231.6,23.816666666666666
SWE,W,40,231.6,52.15
DOM,W,40,231.61666666666667,25.4
GBR,W,35,231.61666666666667,3.45
FRA,W,35,231.63333333333333,45.65
KOR,W,35,231.63333333333333,25.366666666666667
GER,W,40,231.63333333333333,23.466666666666665
GBR,W,30,231.65,47.46666666666667
CHN,W,45,231.66666666666666,54.2
GER,W,35,231.66666666666666,56.733333333333334
NED,W,40,231.66666666666666,45.31666666666667
GBR,W,40,231.7,52.88333333333333
BRA,W,45,231.7,25.316666666666666
SWE,W,35,231.7,47.36666666666667
BEL,W,35,231.73333333333332,46.3
DEN,W,40,231.73333333333332,24.183333333333334
NOR,W,40,231.8,20.85
GER,W,50,231.81666666666666,23.85
POR,W,35,231.81666666666666,45.3
GBR,W,35,231.81666666666666,45.85
GER,W,45,231.81666666666666,29.333333333333332
GER,W,50,231.81666666666666,27.783333333333335
GER,W,40,231.83333333333334,24.2
FRA,W,40,231.83333333333334,21.25
BLR,W,35,231.85,45.516666666666666
GER,W,30,231.86666666666667,26.383333333333333
USA,W,40,231.86666666666667,29.65
NED,W,35,231.88333333333333,22.333333333333332
ARG,W,40,231.91666666666666,28.683333333333334
POR,W,45,231.91666666666666,3.3333333333333335
GER,W,55,231.95,20.633333333333333
GBR,W,35,231.95,20.4
AUS,W,40,231.95,27.5
ARG,W,35,231.95,20.416666666666668
BEL,W,35,231.96666666666667,20.8
GER,W,35,231.96666666666667,20.266666666666666
GER,W,35,231.98333333333332,21.566666666666666
NED,W,30,232.0,48.233333333333334
GER,W,35,232.05,45.233333333333334
NOR,W,35,232.05,25.116666666666667
SWE,W,45,232.05,45.36666666666667
AUS,W,35,232.06666666666666,2.433333333333333
NED,W,35,232.1,22.7
NZL,W,35,232.1,3.3
USA,W,35,232.1,27.316666666666666
TPE,W,45,232.13333333333333,20.133333333333333
GER,W,35,232.16666666666666,46.583333333333336
GER,W,45,232.16666666666666,23.466666666666665
JPN,W,35,232.16666666666666,4.583333333333333
NED,W,35,232.2,2.3833333333333333
GER,W,35,232.2,25.316666666666666
RUS,W,35,232.21666666666667,30.433333333333334
ITA,W,35,232.25,26.55
POL,W,35,232.26666666666668,24.016666666666666
GER,W,30,232.26666666666668,5.95
GER,W,40,232.26666666666668,28.533333333333335
FRA,W,30,232.26666666666668,5.583333333333333
GER,W,50,232.26666666666668,56.55
GER,W,40,232.3,25.4
USA,W,30,232.31666666666666,28.633333333333333
GBR,W,45,232.33333333333334,26.9
USA,W,30,232.33333333333334,26.65
DEN,W,45,232.33333333333334,21.05
DEN,W,35,232.36666666666667,1.9166666666666667
GER,W,35,232.38333333333333,28.516666666666666
GBR,W,30,232.4,21.3
DEN,W,55,232.4,28.483333333333334
CHN,W,35,232.4,25.45
DEN,W,35,232.41666666666666,48.75
USA,W,30,232.43333333333334,20.85
DEN,W,45,232.46666666666667,24.166666666666668
MEX,W,35,232.48333333333332,21.716666666666665
GER,W,45,232.51666666666668,22.883333333333333
GER,W,35,232.58333333333334,45.05
NOR,W,35,232.58333333333334,24.216666666666665
FRA,W,45,232.58333333333334,27.25
USA,W,35,232.6,22.183333333333334
USA,W,30,232.61666666666667,51.916666666666664
GER,W,35,232.61666666666667,23.35
GBR,W,35,232.63333333333333,21.3
CRO,W,45,232.63333333333333,25.85
POR,W,30,232.65,45.9
HON,W,35,232.65,30.183333333333334
SWE,W,35,232.65,55.2
IRL,W,30,232.65,29.966666666666665
GER,W,45,232.66666666666666,26.266666666666666
GER,W,45,232.68333333333334,29.183333333333334
GER,W,45,232.68333333333334,29.966666666666665
GER,W,40,232.7,22.95
FRA,W,35,232.7,2.6
GER,W,35,232.7,6.716666666666667
UKR,W,35,232.7,51.233333333333334
DEN,W,35,232.71666666666667,21.016666666666666
USA,W,30,232.73333333333332,21.866666666666667
SWE,W,40,232.76666666666668,24.3
SUI,W,55,232.76666666666668,28.1
GER,W,35,232.78333333333333,31.833333333333332
GBR,W,40,232.78333333333333,28.3
GER,W,35,232.8,28.7
GBR,W,35,232.8,20.9
GBR,W,40,232.81666666666666,28.3
GER,W,50,232.81666666666666,21.5
USA,W,55,232.83333333333334,27.333333333333332
GER,W,40,232.83333333333334,27.766666666666666
USA,W,35,232.83333333333334,27.166666666666668
GBR,W,30,232.83333333333334,21.766666666666666
GBR,W,35,232.85,27.2
GER,W,45,232.88333333333333,25.416666666666668
BRA,W,30,232.88333333333333,21.033333333333335
GBR,W,35,232.91666666666666,29.3
DEN,W,45,232.91666666666666,24.116666666666667
CAN,W,45,232.93333333333334,26.216666666666665
NED,W,35,232.95,26.616666666666667
CHN,W,40,232.95,27.85
GER,W,30,232.96666666666667,28.666666666666668
GBR,W,45,232.96666666666667,25.083333333333332
SWE,W,40,232.96666666666667,45.666666666666664
SUI,W,40,232.98333333333332,25.9
GBR,W,35,232.98333333333332,20.8
GER,W,50,232.98333333333332,5.683333333333334
ESP,W,55,233.01666666666668,27.883333333333333
NED,W,30,233.01666666666668,27.25
GER,W,45,233.05,20.083333333333332
GER,W,35,233.05,26.55
FIN,W,30,233.05,48.75
ROU,W,35,233.08333333333334,21.683333333333334
CHN,W,40,233.08333333333334,21.35
CRC,W,30,233.08333333333334,20.566666666666666
GER,W,35,233.1,20.333333333333332
GBR,W,30,233.1,54.53333333333333
GER,W,30,233.13333333333333,26.916666666666668
CAN,W,45,233.13333333333333,2.7333333333333334
GER,W,30,233.15,46.483333333333334
GER,W,30,233.15,27.95
GER,W,35,233.15,52.93333333333333
USA,W,45,233.16666666666666,26.483333333333334
GBR,W,30,233.16666666666666,29.016666666666666
FRA,W,45,233.16666666666666,54.25
GER,W,45,233.18333333333334,20.116666666666667
ESP,W,50,233.18333333333334,28.7
GER,W,35,233.18333333333334,51.5
CHN,W,50,233.2,28.083333333333332
MEX,W,35,233.2,51.35
LAT,W,40,233.2,24.516666666666666
GER,W,35,233.26666666666668,27.45
AUT,W,40,233.3,27.716666666666665
FRA,W,40,233.31666666666666,4.133333333333334
COL,W,45,233.31666666666666,30.316666666666666
FIN,W,40,233.33333333333334,26.016666666666666
SUI,W,45,233.33333333333334,28.266666666666666
GER,W,40,233.33333333333334,54.6
FRA,W,30,233.35,23.6
ITA,W,40,233.35,25.233333333333334
BRA,W,30,233.36666666666667,49.9
GBR,W,35,233.36666666666667,28.166666666666668
